"Ratio,O/F","pc,Pa",Nozzleinl,Nozzleexi,"rho,kg/m^","Tc,K",M,gamma,k,"c*,m/s","Isopt,s","Isvac,s",Cfopt,Cfvac,c.factor,_1
8,301325,0,1,0,3019.5115,26.0691,1.1616,1.1337,1545.1619,143.1518,204.7407,0.9085,1.2994,1,
8,401325,0,1,0,3047.1999,26.1287,1.1623,1.1355,1549.5494,160.0364,213.5586,1.0128,1.3516,1,
8,501325,0,1,0,3068.6522,26.1748,1.163,1.1369,1552.9036,171.7558,220.4625,1.0846,1.3922,1,
8,601325,0,1,0,3086.1504,26.2125,1.1635,1.138,1555.6098,180.6086,225.9963,1.1386,1.4247,1,
8,701325,0,1,0,3100.9163,26.2443,1.164,1.139,1557.8725,187.6528,230.5535,1.1813,1.4513,1,
8,801325,0,1,0,3113.681,26.2718,1.1644,1.1399,1559.813,193.4591,234.3913,1.2163,1.4736,1,
8,901325,0,1,0,3124.917,26.2961,1.1647,1.1406,1561.5089,198.3689,237.6816,1.2458,1.4927,1,
8,1001325,0,1,0,3134.9471,26.3177,1.1651,1.1413,1563.0132,202.6019,240.5439,1.2712,1.5092,1,
8,1101325,0,1,0,3144.0019,26.3372,1.1654,1.1419,1564.3632,206.3074,243.064,1.2933,1.5237,1,
8,1201325,0,1,0,3152.2516,26.355,1.1657,1.1425,1565.5866,209.5911,245.3056,1.3129,1.5366,1,
8,1301325,0,1,0,3159.8256,26.3713,1.1659,1.143,1566.7041,212.5308,247.3173,1.3303,1.5481,1,
8,1401325,0,1,0,3166.8244,26.3864,1.1662,1.1435,1567.732,215.1850,249.1367,1.346,1.5584,1,
8,1501325,0,1,0,3173.3277,26.4005,1.1664,1.144,1568.683,217.5991,250.7935,1.3603,1.5678,1,
8,1601325,0,1,0,3179.3999,26.4136,1.1666,1.1444,1569.5672,219.8086,252.3116,1.3734,1.5764,1,
8,1701325,0,1,0,3185.0935,26.4259,1.1668,1.1448,1570.393,221.8421,253.7103,1.3853,1.5843,1,
8,1801325,0,1,0,3190.452,26.4374,1.167,1.1452,1571.1674,223.7229,255.0052,1.3964,1.5916,1,
8,1901325,0,1,0,3195.5119,26.4484,1.1672,1.1455,1571.896,225.4699,256.2095,1.4066,1.5984,1,
8,2001325,0,1,0,3200.304,26.4587,1.1674,1.1459,1572.5837,227.0990,257.3339,1.4162,1.6047,1,
8,2101325,0,1,0,3204.8547,26.4685,1.1675,1.1462,1573.2347,228.6236,258.3874,1.4251,1.6106,1,
8,2201325,0,1,0,3209.1865,26.4779,1.1677,1.1465,1573.8524,230.0548,259.3779,1.4335,1.6162,1,
8,2301325,0,1,0,3213.3191,26.4868,1.1678,1.1468,1574.4399,231.4024,260.3117,1.4413,1.6214,1,
8,2401325,0,1,0,3217.2695,26.4953,1.168,1.1471,1574.9999,232.6746,261.1945,1.4487,1.6263,1,
8,2501325,0,1,0,3221.0528,26.5035,1.1681,1.1474,1575.5347,233.8785,262.0312,1.4557,1.631,1,
8,2601325,0,1,0,3224.6822,26.5113,1.1683,1.1476,1576.0464,235.0204,262.8259,1.4624,1.6354,1,
8,2701325,0,1,0,3228.1695,26.5189,1.1684,1.1479,1576.5367,236.1057,263.5822,1.4687,1.6396,1,
8,2801325,0,1,0,3231.5249,26.5261,1.1685,1.1482,1577.0073,237.1392,264.3035,1.4747,1.6436,1,
8,2901325,0,1,0,3234.758,26.5331,1.1687,1.1484,1577.4596,238.1250,264.9925,1.4804,1.6474,1,
8,3001325,0,1,0,3237.877,26.5398,1.1688,1.1486,1577.8949,239.0671,265.6518,1.4858,1.651,1,
8,3101325,0,1,0,3240.8896,26.5463,1.1689,1.1488,1578.3144,239.9686,266.2836,1.491,1.6545,1,
8,3201325,0,1,0,3243.8025,26.5526,1.169,1.1491,1578.7197,240.8327,266.89,1.496,1.6579,1,
8,3301325,0,1,0,3246.622,26.5587,1.1691,1.1493,1579.1099,241.6619,267.4726,1.5008,1.6611,1,
8,3401325,0,1,0,3249.3537,26.5646,1.1693,1.1495,1579.4877,242.4588,268.0331,1.5054,1.6642,1,
8,3501325,0,1,0,3252.0027,26.5703,1.1694,1.1497,1579.8533,243.2254,268.5731,1.5098,1.6671,1,
8,3601325,0,1,0,3254.5737,26.5759,1.1695,1.1499,1580.2074,243.9638,269.0938,1.514,1.67,1,
8,3701325,0,1,0,3257.0712,26.5813,1.1696,1.1501,1580.5507,244.6758,269.5964,1.5181,1.6727,1,
8,3801325,0,1,0,3259.499,26.5865,1.1697,1.1502,1580.8838,245.3630,270.0821,1.5221,1.6754,1,
8,3901325,0,1,0,3261.8608,26.5916,1.1698,1.1504,1581.2071,246.0268,270.5518,1.5259,1.678,1,
8,4001325,0,1,0,3264.16,26.5966,1.1699,1.1506,1581.5213,246.6688,271.0064,1.5295,1.6804,1,
8,4101325,0,1,0,3266.3998,26.6014,1.1699,1.1508,1581.8268,247.2900,271.4469,1.5331,1.6829,1,
8,4201325,0,1,0,3268.5829,26.6061,1.17,1.1509,1582.1241,247.8918,271.874,1.5365,1.6852,1,
8,4301325,0,1,0,3270.7123,26.6107,1.1701,1.1511,1582.4135,248.4751,272.2883,1.5399,1.6874,1,
8,4401325,0,1,0,3272.7902,26.6152,1.1702,1.1513,1582.6954,249.0409,272.6906,1.5431,1.6896,1,
8,4501325,0,1,0,3274.8191,26.6196,1.1703,1.1514,1582.9701,249.5902,273.0815,1.5462,1.6918,1,
8,4601325,0,1,0,3276.8012,26.6239,1.1704,1.1516,1583.2381,250.1238,273.4616,1.5493,1.6938,1,
8,4701325,0,1,0,3278.7386,26.6281,1.1705,1.1517,1583.4996,250.6425,273.8314,1.5522,1.6958,1,
8,4801325,0,1,0,3280.633,26.6321,1.1705,1.1519,1583.7549,251.1470,274.1913,1.5551,1.6978,1,
8,4901325,0,1,0,3282.4863,26.6362,1.1706,1.152,1584.0042,251.6379,274.5419,1.5579,1.6997,1,
8,5001325,0,1,0,3284.3003,26.6401,1.1707,1.1522,1584.2479,252.1160,274.8835,1.5606,1.7016,1,
8,5101325,0,1,0,3286.0764,26.6439,1.1708,1.1523,1584.4861,252.5817,275.2166,1.5633,1.7034,1,
8,5201325,0,1,0,3287.8162,26.6477,1.1709,1.1524,1584.719,253.0358,275.5415,1.5659,1.7051,1,
8,5301325,0,1,0,3289.5211,26.6513,1.1709,1.1526,1584.947,253.4786,275.8587,1.5684,1.7068,1,
8,5401325,0,1,0,3291.1924,26.6549,1.171,1.1527,1585.1701,253.9107,276.1684,1.5708,1.7085,1,
8,5501325,0,1,0,3292.8313,26.6585,1.1711,1.1528,1585.3885,254.3325,276.4709,1.5732,1.7102,1,
8,5601325,0,1,0,3294.4391,26.662,1.1711,1.153,1585.6025,254.7444,276.7665,1.5755,1.7117,1,
8,5701325,0,1,0,3296.0169,26.6654,1.1712,1.1531,1585.8122,255.1470,277.0556,1.5778,1.7133,1,
8,5801325,0,1,0,3297.5656,26.6687,1.1713,1.1532,1586.0178,255.5404,277.3383,1.5801,1.7148,1,
8,5901325,0,1,0,3299.0864,26.672,1.1714,1.1533,1586.2194,255.9251,277.615,1.5822,1.7163,1,
8,6001325,0,1,0,3300.5802,26.6752,1.1714,1.1534,1586.4171,256.3015,277.8858,1.5844,1.7178,1,
8,6101325,0,1,0,3302.0479,26.6784,1.1715,1.1536,1586.6111,256.6698,278.1509,1.5864,1.7192,1,
8,6201325,0,1,0,3303.4904,26.6815,1.1715,1.1537,1586.8015,257.0304,278.4106,1.5885,1.7206,1,
8,6301325,0,1,0,3304.9084,26.6846,1.1716,1.1538,1586.9884,257.3835,278.6651,1.5905,1.722,1,
8,6401325,0,1,0,3306.3028,26.6876,1.1717,1.1539,1587.1719,257.7294,278.9146,1.5924,1.7233,1,
8,6501325,0,1,0,3307.6743,26.6905,1.1717,1.154,1587.3523,258.0684,279.1591,1.5943,1.7246,1,
8,6601325,0,1,0,3309.0236,26.6934,1.1718,1.1541,1587.5294,258.4007,279.399,1.5962,1.7259,1,
8,6701325,0,1,0,3310.3514,26.6963,1.1719,1.1542,1587.7036,258.7266,279.6344,1.5981,1.7272,1,
8,6801325,0,1,0,3311.6583,26.6991,1.1719,1.1543,1587.8747,259.0462,279.8653,1.5999,1.7284,1,
8,6901325,0,1,0,3312.9451,26.7019,1.172,1.1544,1588.043,259.3598,280.092,1.6016,1.7297,1,
8,7001325,0,1,0,3314.2121,26.7046,1.172,1.1545,1588.2086,259.6676,280.3146,1.6034,1.7308,1,
8,7101325,0,1,0,3315.4601,26.7073,1.1721,1.1546,1588.3714,259.9697,280.5333,1.6051,1.732,1,
8,7201325,0,1,0,3316.6896,26.71,1.1721,1.1547,1588.5317,260.2664,280.7481,1.6067,1.7332,1,
8,7301325,0,1,0,3317.9011,26.7126,1.1722,1.1548,1588.6894,260.5578,280.9591,1.6084,1.7343,1,
8,7401325,0,1,0,3319.095,26.7152,1.1723,1.1549,1588.8446,260.8441,281.1666,1.61,1.7354,1,
8,7501325,0,1,0,3320.2719,26.7177,1.1723,1.155,1588.9975,261.1255,281.3706,1.6116,1.7365,1,
8,7601325,0,1,0,3321.4323,26.7202,1.1724,1.1551,1589.148,261.4020,281.5711,1.6131,1.7376,1,
8,7701325,0,1,0,3322.5765,26.7227,1.1724,1.1552,1589.2962,261.6739,281.7684,1.6146,1.7386,1,
8,7801325,0,1,0,3323.705,26.7251,1.1725,1.1553,1589.4423,261.9413,281.9624,1.6161,1.7397,1,
8,7901325,0,1,0,3324.8182,26.7275,1.1725,1.1554,1589.5862,262.2043,282.1534,1.6176,1.7407,1,
8,8001325,0,1,0,3325.9165,26.7299,1.1726,1.1555,1589.728,262.4630,282.3413,1.6191,1.7417,1,
8,8101325,0,1,0,3327.0003,26.7322,1.1726,1.1556,1589.8678,262.7176,282.5263,1.6205,1.7427,1,
8,8201325,0,1,0,3328.0699,26.7346,1.1727,1.1557,1590.0056,262.9682,282.7085,1.6219,1.7437,1,
8,8301325,0,1,0,3329.1257,26.7368,1.1727,1.1558,1590.1415,263.2149,282.8879,1.6233,1.7446,1,
8,8401325,0,1,0,3330.1681,26.7391,1.1728,1.1559,1590.2756,263.4577,283.0645,1.6246,1.7456,1,
8,8501325,0,1,0,3331.1972,26.7413,1.1728,1.1559,1590.4077,263.6969,283.2386,1.626,1.7465,1,
8,8601325,0,1,0,3332.2136,26.7435,1.1729,1.156,1590.5381,263.9325,283.4101,1.6273,1.7474,1,
8,8701325,0,1,0,3333.2174,26.7457,1.1729,1.1561,1590.6668,264.1646,283.5791,1.6286,1.7483,1,
8,8801325,0,1,0,3334.2089,26.7478,1.173,1.1562,1590.7937,264.3932,283.7457,1.6299,1.7492,1,
8,8901325,0,1,0,3335.1885,26.7499,1.173,1.1563,1590.919,264.6186,283.9099,1.6311,1.7501,1,
8,9001325,0,1,0,3336.1564,26.752,1.1731,1.1564,1591.0427,264.8407,284.0718,1.6324,1.7509,1,
8,9101325,0,1,0,3337.1129,26.7541,1.1731,1.1564,1591.1648,265.0596,284.2314,1.6336,1.7518,1,
8,9201325,0,1,0,3338.0582,26.7561,1.1732,1.1565,1591.2853,265.2755,284.3889,1.6348,1.7526,1,
8,9301325,0,1,0,3338.9926,26.7581,1.1732,1.1566,1591.4044,265.4884,284.5442,1.636,1.7534,1,
8,9401325,0,1,0,3339.9163,26.7601,1.1732,1.1567,1591.5219,265.6984,284.6975,1.6372,1.7543,1,
8,9500000,0,1,0,3340.8175,26.7621,1.1733,1.1567,1591.6365,265.9028,284.8467,1.6383,1.755,1,
8.1,101325,0,1,0,2913.7768,25.9021,1.1587,1.1269,1526.2037,-320644113.5791,0,0,0,1,
8.1,201325,0,1,0,2980.2064,26.0448,1.1603,1.131,1537.2338,114.2886,194.2918,0.7291,1.2395,1,
8.1,301325,0,1,0,3019.2829,26.129,1.1614,1.1334,1543.5538,142.9965,204.5361,0.9085,1.2995,1,
8.1,401325,0,1,0,3047.0275,26.1889,1.1622,1.1351,1547.9648,159.8718,213.3648,1.0128,1.3517,1,
8.1,501325,0,1,0,3068.5311,26.2353,1.1628,1.1365,1551.3398,171.5889,220.2833,1.0847,1.3925,1,
8.1,601325,0,1,0,3086.0767,26.2732,1.1633,1.1376,1554.0649,180.4437,225.835,1.1387,1.4251,1,
8.1,701325,0,1,0,3100.8868,26.3052,1.1638,1.1386,1556.3449,187.4926,230.4124,1.1814,1.4518,1,
8.1,801325,0,1,0,3113.6931,26.3329,1.1642,1.1394,1558.3014,193.3057,234.2722,1.2165,1.4743,1,
8.1,901325,0,1,0,3124.9684,26.3573,1.1645,1.1402,1560.0123,198.2237,237.5856,1.2461,1.4935,1,
8.1,1001325,0,1,0,3135.036,26.3791,1.1649,1.1408,1561.5307,202.4661,240.4713,1.2715,1.5102,1,
8.1,1101325,0,1,0,3144.1264,26.3987,1.1652,1.1414,1562.8941,206.1817,243.0148,1.2937,1.5248,1,
8.1,1201325,0,1,0,3152.4104,26.4167,1.1654,1.142,1564.1302,209.4762,245.279,1.3134,1.5378,1,
8.1,1301325,0,1,0,3160.0172,26.4331,1.1657,1.1425,1565.2599,212.4268,247.3122,1.3309,1.5495,1,
8.1,1401325,0,1,0,3167.0477,26.4484,1.1659,1.143,1566.2994,215.0922,249.1517,1.3467,1.5599,1,
8.1,1501325,0,1,0,3173.5817,26.4625,1.1661,1.1434,1567.2615,217.5173,250.8271,1.361,1.5695,1,
8.1,1601325,0,1,0,3179.6835,26.4757,1.1663,1.1438,1568.1565,219.7377,252.3622,1.3742,1.5782,1,
8.1,1701325,0,1,0,3185.4057,26.4881,1.1665,1.1442,1568.9927,221.7818,253.7763,1.3862,1.5862,1,
8.1,1801325,0,1,0,3190.7921,26.4998,1.1667,1.1446,1569.7771,223.6729,255.0853,1.3973,1.5936,1,
8.1,1901325,0,1,0,3195.8791,26.5108,1.1669,1.145,1570.5154,225.4299,256.3023,1.4076,1.6004,1,
8.1,2001325,0,1,0,3200.6976,26.5212,1.1671,1.1453,1571.2126,227.0687,257.4382,1.4172,1.6068,1,
8.1,2101325,0,1,0,3205.2739,26.5312,1.1672,1.1456,1571.8726,228.6025,258.5024,1.4262,1.6128,1,
8.1,2201325,0,1,0,3209.6308,26.5406,1.1674,1.1459,1572.4992,230.0426,259.5024,1.4346,1.6183,1,
8.1,2301325,0,1,0,3213.7879,26.5496,1.1676,1.1462,1573.0954,231.3987,260.4451,1.4425,1.6236,1,
8.1,2401325,0,1,0,3217.7623,26.5582,1.1677,1.1465,1573.6639,232.6790,261.3361,1.45,1.6286,1,
8.1,2501325,0,1,0,3221.5691,26.5665,1.1678,1.1467,1574.2069,233.8907,262.1803,1.457,1.6333,1,
8.1,2601325,0,1,0,3225.2214,26.5744,1.168,1.147,1574.7266,235.0400,262.982,1.4637,1.6377,1,
8.1,2701325,0,1,0,3228.7311,26.582,1.1681,1.1473,1575.2248,236.1324,263.745,1.4701,1.642,1,
8.1,2801325,0,1,0,3232.1086,26.5893,1.1682,1.1475,1575.7031,237.1727,264.4724,1.4761,1.646,1,
8.1,2901325,0,1,0,3235.3633,26.5964,1.1683,1.1477,1576.1629,238.1652,265.1672,1.4818,1.6498,1,
8.1,3001325,0,1,0,3238.5036,26.6032,1.1685,1.148,1576.6056,239.1135,265.8319,1.4873,1.6535,1,
8.1,3101325,0,1,0,3241.537,26.6097,1.1686,1.1482,1577.0322,240.0211,266.4689,1.4926,1.657,1,
8.1,3201325,0,1,0,3244.4704,26.6161,1.1687,1.1484,1577.444,240.8910,267.0801,1.4976,1.6604,1,
8.1,3301325,0,1,0,3247.31,26.6223,1.1688,1.1486,1577.8417,241.7258,267.6674,1.5024,1.6636,1,
8.1,3401325,0,1,0,3250.0615,26.6282,1.1689,1.1488,1578.2264,242.5280,268.2324,1.507,1.6667,1,
8.1,3501325,0,1,0,3252.73,26.634,1.169,1.149,1578.5987,243.2999,268.7766,1.5114,1.6697,1,
8.1,3601325,0,1,0,3255.3202,26.6396,1.1691,1.1492,1578.9594,244.0433,269.3013,1.5157,1.6726,1,
8.1,3701325,0,1,0,3257.8366,26.6451,1.1692,1.1494,1579.3091,244.7601,269.8078,1.5198,1.6754,1,
8.1,3801325,0,1,0,3260.283,26.6504,1.1693,1.1495,1579.6485,245.4519,270.2972,1.5238,1.678,1,
8.1,3901325,0,1,0,3262.6632,26.6555,1.1694,1.1497,1579.9781,246.1203,270.7704,1.5276,1.6806,1,
8.1,4001325,0,1,0,3264.9805,26.6606,1.1695,1.1499,1580.2985,246.7666,271.2285,1.5313,1.6831,1,
8.1,4101325,0,1,0,3267.2381,26.6655,1.1696,1.15,1580.6101,247.3921,271.6723,1.5349,1.6855,1,
8.1,4201325,0,1,0,3269.4389,26.6702,1.1697,1.1502,1580.9133,247.9979,272.1026,1.5384,1.6879,1,
8.1,4301325,0,1,0,3271.5856,26.6749,1.1698,1.1504,1581.2085,248.5852,272.52,1.5417,1.6902,1,
8.1,4401325,0,1,0,3273.6807,26.6794,1.1698,1.1505,1581.4962,249.1549,272.9253,1.545,1.6924,1,
8.1,4501325,0,1,0,3275.7265,26.6839,1.1699,1.1507,1581.7767,249.7079,273.3191,1.5481,1.6945,1,
8.1,4601325,0,1,0,3277.7254,26.6882,1.17,1.1508,1582.0504,250.2451,273.702,1.5512,1.6966,1,
8.1,4701325,0,1,0,3279.6792,26.6924,1.1701,1.151,1582.3174,250.7673,274.0745,1.5542,1.6986,1,
8.1,4801325,0,1,0,3281.5899,26.6966,1.1702,1.1511,1582.5807,251.2752,274.4371,1.5571,1.7006,1,
8.1,4901325,0,1,0,3283.4594,26.7006,1.1702,1.1513,1582.8215,251.7694,274.7902,1.5599,1.7025,1,
8.1,5001325,0,1,0,3285.2893,26.7046,1.1703,1.1514,1583.0819,252.2508,275.1343,1.5626,1.7044,1,
8.1,5101325,0,1,0,3287.0812,26.7085,1.1704,1.1515,1583.3254,252.7197,275.4698,1.5653,1.7062,1,
8.1,5201325,0,1,0,3288.8366,26.7123,1.1705,1.1517,1583.5635,253.1768,275.7972,1.5679,1.7079,1,
8.1,5301325,0,1,0,3290.5569,26.716,1.1705,1.1518,1583.7966,253.6226,276.1166,1.5704,1.7097,1,
8.1,5401325,0,1,0,3292.2434,26.7197,1.1706,1.1519,1584.0248,254.0576,276.4285,1.5729,1.7114,1,
8.1,5501325,0,1,0,3293.8975,26.7233,1.1707,1.152,1584.2483,254.4823,276.7332,1.5753,1.713,1,
8.1,5601325,0,1,0,3295.5202,26.7268,1.1707,1.1522,1584.4673,254.8970,277.031,1.5776,1.7146,1,
8.1,5701325,0,1,0,3297.1127,26.7302,1.1708,1.1523,1584.6819,255.3023,277.3221,1.5799,1.7162,1,
8.1,5801325,0,1,0,3298.6762,26.7336,1.1709,1.1524,1584.8923,255.6984,277.6069,1.5822,1.7177,1,
8.1,5901325,0,1,0,3300.2115,26.7369,1.1709,1.1525,1585.0987,256.0857,277.8855,1.5843,1.7192,1,
8.1,6001325,0,1,0,3301.7196,26.7402,1.171,1.1526,1585.3011,256.4646,278.1582,1.5865,1.7207,1,
8.1,6101325,0,1,0,3303.2015,26.7434,1.1711,1.1527,1585.4998,256.8354,278.4253,1.5886,1.7221,1,
8.1,6201325,0,1,0,3304.658,26.7466,1.1711,1.1529,1585.6948,257.1984,278.6869,1.5906,1.7235,1,
8.1,6301325,0,1,0,3306.09,26.7497,1.1712,1.153,1585.8864,257.5539,278.9432,1.5926,1.7249,1,
8.1,6401325,0,1,0,3307.4982,26.7527,1.1712,1.1531,1586.0745,257.9021,279.1944,1.5946,1.7263,1,
8.1,6501325,0,1,0,3308.8834,26.7557,1.1713,1.1532,1586.2593,258.2434,279.4407,1.5965,1.7276,1,
8.1,6601325,0,1,0,3310.2463,26.7587,1.1714,1.1533,1586.4409,258.5779,279.6823,1.5984,1.7289,1,
8.1,6701325,0,1,0,3311.5875,26.7616,1.1714,1.1534,1586.6195,258.9060,279.9193,1.6003,1.7301,1,
8.1,6801325,0,1,0,3312.9078,26.7645,1.1715,1.1535,1586.795,259.2278,280.1519,1.6021,1.7314,1,
8.1,6901325,0,1,0,3314.2078,26.7673,1.1715,1.1536,1586.9677,259.5435,280.3802,1.6038,1.7326,1,
8.1,7001325,0,1,0,3315.488,26.7701,1.1716,1.1537,1587.1375,259.8533,280.6044,1.6056,1.7338,1,
8.1,7101325,0,1,0,3316.749,26.7728,1.1716,1.1538,1587.3046,260.1575,280.8246,1.6073,1.735,1,
8.1,7201325,0,1,0,3317.9913,26.7755,1.1717,1.1539,1587.4691,260.4561,281.0409,1.609,1.7361,1,
8.1,7301325,0,1,0,3319.2156,26.7781,1.1717,1.154,1587.6309,260.7495,281.2534,1.6106,1.7373,1,
8.1,7401325,0,1,0,3320.4222,26.7808,1.1718,1.1541,1587.7903,261.0377,281.4624,1.6122,1.7384,1,
8.1,7501325,0,1,0,3321.6118,26.7833,1.1718,1.1542,1587.9473,261.3210,281.6677,1.6138,1.7395,1,
8.1,7601325,0,1,0,3322.7846,26.7859,1.1719,1.1543,1588.1018,261.5994,281.8697,1.6154,1.7406,1,
8.1,7701325,0,1,0,3323.9412,26.7884,1.1719,1.1544,1588.2541,261.8731,282.0684,1.6169,1.7416,1,
8.1,7801325,0,1,0,3325.082,26.7909,1.172,1.1544,1588.4042,262.1422,282.2638,1.6184,1.7427,1,
8.1,7901325,0,1,0,3326.2074,26.7933,1.172,1.1545,1588.5521,262.4070,282.4561,1.6199,1.7437,1,
8.1,8001325,0,1,0,3327.3179,26.7957,1.1721,1.1546,1588.6978,262.6674,282.6453,1.6214,1.7447,1,
8.1,8101325,0,1,0,3328.4137,26.7981,1.1721,1.1547,1588.8415,262.9237,282.8316,1.6228,1.7457,1,
8.1,8201325,0,1,0,3329.4952,26.8004,1.1722,1.1548,1588.9832,263.1760,283.015,1.6242,1.7467,1,
8.1,8301325,0,1,0,3330.5629,26.8027,1.1722,1.1549,1589.1229,263.4243,283.1957,1.6256,1.7476,1,
8.1,8401325,0,1,0,3331.617,26.805,1.1723,1.155,1589.2607,263.6688,283.3736,1.627,1.7486,1,
8.1,8501325,0,1,0,3332.6578,26.8073,1.1723,1.155,1589.3967,263.9095,283.5488,1.6283,1.7495,1,
8.1,8601325,0,1,0,3333.6857,26.8095,1.1724,1.1551,1589.5308,264.1467,283.7215,1.6297,1.7504,1,
8.1,8701325,0,1,0,3334.7011,26.8117,1.1724,1.1552,1589.6632,264.3803,283.8917,1.631,1.7513,1,
8.1,8801325,0,1,0,3335.7041,26.8139,1.1725,1.1553,1589.7938,264.6105,284.0594,1.6323,1.7522,1,
8.1,8901325,0,1,0,3336.695,26.816,1.1725,1.1554,1589.9228,264.8373,284.2248,1.6335,1.7531,1,
8.1,9001325,0,1,0,3337.6742,26.8181,1.1726,1.1554,1590.0501,265.0609,284.3878,1.6348,1.754,1,
8.1,9101325,0,1,0,3338.6419,26.8202,1.1726,1.1555,1590.1758,265.2813,284.5486,1.636,1.7548,1,
8.1,9201325,0,1,0,3339.5984,26.8223,1.1726,1.1556,1590.2999,265.4986,284.7071,1.6372,1.7557,1,
8.1,9301325,0,1,0,3340.5438,26.8244,1.1727,1.1557,1590.4225,265.7129,284.8635,1.6384,1.7565,1,
8.1,9401325,0,1,0,3341.4786,26.8264,1.1727,1.1557,1590.5435,265.9243,285.0178,1.6396,1.7573,1,
8.1,9500000,0,1,0,3342.3906,26.8284,1.1728,1.1558,1590.6616,266.1300,285.1681,1.6407,1.7581,1,
8.2,101325,0,1,0,2913.2458,25.9596,1.1586,1.1267,1524.517,-92078060.3807,0,0,0,1,
8.2,201325,0,1,0,2979.7158,26.1028,1.1602,1.1307,1535.5719,114.1572,194.077,0.729,1.2394,1,
8.2,301325,0,1,0,3018.8344,26.1873,1.1613,1.1331,1541.9131,142.8389,204.3259,0.9085,1.2995,1,
8.2,401325,0,1,0,3046.619,26.2475,1.162,1.1348,1546.3427,159.7033,213.1624,1.0128,1.3518,1,
8.2,501325,0,1,0,3068.1604,26.2941,1.1626,1.1361,1549.7343,171.4166,220.0923,1.0847,1.3927,1,
8.2,601325,0,1,0,3085.7417,26.3322,1.1632,1.1372,1552.4746,180.2715,225.6585,1.1387,1.4254,1,
8.2,701325,0,1,0,3100.5855,26.3644,1.1636,1.1382,1554.7687,187.3233,230.2528,1.1815,1.4523,1,
8.2,801325,0,1,0,3113.424,26.3923,1.164,1.139,1556.7383,193.1413,234.1313,1.2167,1.4749,1,
8.2,901325,0,1,0,3124.73,26.4168,1.1643,1.1397,1558.4616,198.0658,237.4648,1.2463,1.4943,1,
8.2,1001325,0,1,0,3134.8269,26.4387,1.1647,1.1404,1559.9916,202.3158,240.3716,1.2718,1.5111,1,
8.2,1101325,0,1,0,3143.9456,26.4585,1.1649,1.141,1561.3661,206.0399,242.9365,1.2941,1.5258,1,
8.2,1201325,0,1,0,3152.2567,26.4766,1.1652,1.1415,1562.6127,209.3436,245.222,1.3138,1.539,1,
8.2,1301325,0,1,0,3159.8898,26.4931,1.1655,1.142,1563.7525,212.3039,247.276,1.3314,1.5507,1,
8.2,1401325,0,1,0,3166.9457,26.5085,1.1657,1.1425,1564.8017,214.9792,249.1353,1.3473,1.5613,1,
8.2,1501325,0,1,0,3173.5043,26.5227,1.1659,1.1429,1565.7731,217.4144,250.8295,1.3617,1.571,1,
8.2,1601325,0,1,0,3179.63,26.536,1.1661,1.1433,1566.6771,219.6448,252.382,1.3749,1.5798,1,
8.2,1701325,0,1,0,3185.3755,26.5485,1.1663,1.1437,1567.522,221.6990,253.8122,1.387,1.5879,1,
8.2,1801325,0,1,0,3190.7845,26.5603,1.1665,1.1441,1568.3148,223.5999,255.1359,1.3982,1.5954,1,
8.2,1901325,0,1,0,3195.8935,26.5714,1.1667,1.1444,1569.0613,225.3665,256.3664,1.4085,1.6023,1,
8.2,2001325,0,1,0,3200.7335,26.5819,1.1668,1.1448,1569.7664,227.0145,257.5147,1.4182,1.6087,1,
8.2,2101325,0,1,0,3205.3308,26.5919,1.167,1.1451,1570.4342,228.5573,258.5901,1.4272,1.6148,1,
8.2,2201325,0,1,0,3209.7083,26.6014,1.1671,1.1454,1571.0683,230.0061,259.6004,1.4357,1.6204,1,
8.2,2301325,0,1,0,3213.8854,26.6105,1.1673,1.1457,1571.6717,231.3706,260.5526,1.4437,1.6258,1,
8.2,2401325,0,1,0,3217.8795,26.6192,1.1674,1.1459,1572.2473,232.6589,261.4523,1.4512,1.6308,1,
8.2,2501325,0,1,0,3221.7055,26.6275,1.1676,1.1462,1572.7973,233.8784,262.3045,1.4583,1.6355,1,
8.2,2601325,0,1,0,3225.3768,26.6355,1.1677,1.1464,1573.3238,235.0351,263.1137,1.465,1.64,1,
8.2,2701325,0,1,0,3228.905,26.6432,1.1678,1.1467,1573.8287,236.1347,263.8836,1.4714,1.6443,1,
8.2,2801325,0,1,0,3232.3007,26.6506,1.1679,1.1469,1574.3134,237.1819,264.6175,1.4774,1.6483,1,
8.2,2901325,0,1,0,3235.5733,26.6577,1.1681,1.1472,1574.7797,238.1809,265.3184,1.4832,1.6522,1,
8.2,3001325,0,1,0,3238.7311,26.6646,1.1682,1.1474,1575.2286,239.1356,265.9888,1.4887,1.6559,1,
8.2,3101325,0,1,0,3241.7818,26.6712,1.1683,1.1476,1575.6614,240.0493,266.6312,1.494,1.6595,1,
8.2,3201325,0,1,0,3244.7322,26.6776,1.1684,1.1478,1576.0792,240.9250,267.2475,1.4991,1.6629,1,
8.2,3301325,0,1,0,3247.5886,26.6838,1.1685,1.148,1576.4828,241.7655,267.8396,1.5039,1.6661,1,
8.2,3401325,0,1,0,3250.3565,26.6899,1.1686,1.1482,1576.8733,242.5732,268.4092,1.5086,1.6692,1,
8.2,3501325,0,1,0,3253.0413,26.6957,1.1687,1.1484,1577.2513,243.3503,268.9578,1.513,1.6723,1,
